AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-9.6975,-7.125,-8.7557,-8.6094,0.8548,0.0091,-0.215,-1.8322,-1.5653,-29.2343,-8.8484,-4.5843,-15.9576,-6.6835
-6.978,-6.2562,-6.5753,-3.0333,-1.7712,-0.0151,0.0982,0.0359,-0.3744,-17.281,-6.3657,-4.3756,0.0392,-3.0081
1.051,-3.5358,0.114,2.8152,-3.3463,-0.0367,0.447,2.0862,1.1328,3.2959,0.8862,1.3783,11.4696,3.0695
6.8479,0.4874,4.4208,1.8264,-2.3956,-0.0208,0.4118,2.1732,1.5482,14.3746,6.0302,5.7651,9.8858,5.8221
9.0976,4.818,5.3989,-0.7844,0.6874,0.0038,0.0565,0.8719,0.8346,12.4012,5.2904,5.1125,4.2435,5.3371
9.6943,7.0658,5.5327,0.9122,3.6124,0.0023,-0.2353,-0.2018,-0.1119,4.7289,0.9313,1.9444,1.4184,4.0535
8.9485,8.1161,6.4514,5.9924,4.3179,-0.0068,-0.2907,0.0353,-0.2489,2.0588,-1.0707,1.1549,1.7037,3.4183
7.4676,11.4048,8.5692,11.067,3.9328,0.0063,-0.256,0.9493,0.3977,12.3595,2.7352,3.3784,5.3792,3.7141
5.1495,13.7765,8.8742,11.4285,4.0047,0.0328,-0.3149,0.2952,0.4345,26.0073,7.3802,2.9434,7.5955,2.6066
0.1298,7.5347,2.9959,3.0497,2.9515,0.0429,-0.2711,-2.1845,-0.6943,21.5373,5.5131,-2.8623,1.0033,-1.8597
-5.6352,-4.5847,-5.8607,-8.9287,-0.2838,0.0254,0.2092,-3.0264,-1.2918,0.3918,-0.1167,-6.4424,-7.6472,-5.3202
-6.7127,-10.6625,-8.6072,-13.0817,-3.0285,-0.0037,0.7489,-0.3456,-0.0721,-9.044,-0.0356,-1.0314,-3.5989,-2.3194
-3.3451,-8.2625,-3.9061,-7.1658,-3.2408,-0.0249,0.5958,2.4148,1.4381,4.7301,6.072,6.7714,10.0262,3.5228
-0.7819,-5.6208,0.6816,0.2117,-2.3771,-0.0337,-0.0616,1.8855,1.3032,18.331,8.5698,6.8777,14.8095,4.5145
0.0497,-4.9158,1.4328,3.366,-1.668,-0.0314,-0.3706,-0.2765,0.0528,11.445,3.0314,0.7519,5.1916,0.8032
1.5553,-1.4775,1.2074,3.7476,-0.5188,-0.0155,-0.2561,-1.1461,-0.7133,-5.749,-4.43,-3.6561,-6.1287,-1.9178
3.1678,3.3351,1.5939,2.7504,0.5819,0.006,-0.2536,-0.7064,-0.6112,-13.947,-6.9841,-3.5797,-9.01,-1.6086
3.481,3.9554,1.6356,0.4147,0.1297,0.0146,-0.3398,-0.0302,-0.1086,-11.5055,-4.7724,-0.9333,-6.7979,-0.1192
2.6675,1.2479,1.1682,-1.0105,-1.3418,0.0093,-0.2138,0.5802,0.3251,-10.1232,-2.8572,1.5555,-7.0421,0.4422
-0.1382,-0.1573,0.1187,0.6659,-1.7109,0.0059,-0.1628,0.7143,0.2222,-15.1778,-4.5686,1.0793,-9.7604,-1.1499
-4.4306,-0.1801,-1.4982,3.5887,-0.55,0.0036,-0.4314,0.3026,-0.2786,-17.8962,-6.7386,-1.5228,-7.6163,-3.1499
-4.9226,-0.9766,-1.7042,4.0534,0.4465,-0.0107,-0.4069,0.3897,-0.2193,-7.7228,-3.4809,-1.1986,2.3039,-1.5506
0.8901,-1.5529,0.5393,0.9256,0.2284,-0.0251,0.3167,1.1743,0.5993,9.431,3.9904,2.8739,10.8559,3.1783
5.8934,-0.8837,1.8438,-3.9809,-0.2709,-0.0155,0.8997,1.1152,0.9312,14.3497,7.0813,4.7134,7.6358,4.9438
3.0707,-1.9371,-0.9961,-7.9891,-0.0285,0.0038,0.6167,-0.268,0.0875,1.1591,2.52,1.7028,-3.2941,1.3509
-2.9664,-6.6645,-4.8647,-8.7018,0.2511,-0.0058,0.1529,-1.1975,-0.7927,-11.6261,-2.2681,-0.9764,-8.2772,-2.1527
-3.3568,-10.0726,-4.1903,-4.9942,-0.7077,-0.0363,0.1755,-0.6148,-0.5553,-7.229,-1.1649,0.0383,-3.1332,-1.175
1.0747,-5.8147,0.5595,1.3372,-2.3363,-0.0353,0.0613,0.1614,0.2257,5.771,1.6045,0.6888,3.454,1.1318
2.9172,3.5518,3.8728,6.414,-2.2176,0.0057,-0.5943,-0.1288,0.3332,9.8536,0.4016,-2.1193,4.4747,0.5151
1.3263,8.7285,3.9372,8.3291,0.6291,0.029,-0.8635,-0.6739,-0.2128,5.2268,-1.9588,-3.9109,1.9555,-1.1839
2.4737,6.6876,4.3852,8.1155,3.3475,0.0036,-0.1629,-0.0259,-0.2645,4.1071,-0.1467,0.1931,0.519,0.3747
8.3644,4.4921,6.936,5.9253,2.6439,-0.0207,0.5603,1.609,0.7083,8.7231,4.2734,6.8973,1.4329,4.8933
12.8936,7.1649,8.1103,1.0191,0.1579,0.0024,0.3998,2.3422,1.5989,10.6007,5.7681,8.7336,2.6629,7.5428
10.443,9.3623,5.354,-3.3481,0.3491,0.0348,-0.192,0.9404,1.0121,7.2058,3.3282,4.0786,2.3571,5.3539
4.1219,5.5187,2.1302,-1.7192,3.0664,0.0192,-0.4958,-1.1428,-0.4683,6.822,1.4141,-0.7915,2.6274,1.467
1.0207,-0.2306,2.5617,4.353,3.2712,-0.0224,-0.5569,-1.3294,-0.7879,13.6854,3.1756,-0.0655,5.7813,0.7587
0.3185,-3.7813,2.8962,5.2985,-1.3592,-0.0309,-0.4582,0.2469,0.3458,15.3614,4.9448,3.0825,6.5054,1.6933
-5.368,-9.8917,-4.012,-3.735,-6.963,-0.0122,0.0466,0.8185,0.8239,-3.3825,0.3502,0.8292,-2.0888,-1.5731
-14.3603,-19.0809,-14.2886,-13.3614,-8.3984,-0.0156,0.6554,-0.3672,-0.3071,-32.9271,-9.1287,-5.92,-14.0359,-7.7748
-13.9609,-19.3604,-14.1272,-10.1869,-5.265,-0.0403,0.6343,-0.7169,-1.0959,-41.9788,-13.2493,-7.1629,-15.5332,-8.1818
-0.5648,-5.332,-0.5508,4.032,-1.8089,-0.0415,0.0743,1.1059,0.0525,-18.0471,-6.5104,0.3109,-5.0614,-0.5534
11.4384,9.143,11.1844,12.4987,-0.5292,-0.0095,-0.2247,2.634,1.5997,12.7431,3.6111,7.164,5.1636,6.339
10.0659,11.161,8.9446,6.0653,1.2682,0.0207,-0.0685,1.4008,1.2116,20.6573,6.9396,5.4697,7.3601,5.7032
2.9722,6.4949,0.6781,-4.0855,5.0136,0.0265,0.0528,-1.3063,-0.6287,9.8421,3.269,-1.0321,4.5585,1.3586
3.0276,4.7351,-0.0851,-3.8706,6.0288,0.014,-0.0496,-2.4115,-1.4483,3.1472,-0.3201,-4.0109,0.5975,-0.1962
7.4133,3.0673,4.9032,3.1737,1.635,-0.0072,-0.1214,-1.1866,-0.5069,6.2327,0.2004,-0.9633,-3.1589,1.176
5.9739,-1.7736,5.5353,4.7478,-2.3314,-0.0241,-0.0578,0.621,0.6394,8.6449,3.1698,4.4218,-3.0437,2.425
1.8075,-1.8862,2.756,1.2635,-0.67,-0.0184,-0.0003,1.751,1.0119,7.949,5.5372,7.9438,2.9523,3.5987
4.668,6.1573,4.4349,2.1544,2.5695,0.0029,-0.0103,2.0847,1.0611,9.7215,5.5122,7.6126,8.4715,5.4366
10.0497,10.1293,7.7531,6.1238,1.6442,0.0087,-0.0204,1.2964,0.8666,11.1814,2.864,3.3737,6.1258,5.1202
5.8232,2.2393,3.8584,3.8571,-1.6647,-0.003,-0.0056,-0.4116,0.092,4.7865,-0.7621,-2.1904,-1.2709,0.658
-5.047,-6.5604,-4.4829,-3.1381,-2.7054,-0.0043,-0.0051,-1.3335,-0.6294,-6.943,-3.2891,-4.8939,-5.2493,-4.0262
-8.8748,-6.531,-7.0924,-4.9301,-1.9605,0.0021,-0.0286,-0.4951,-0.474,-14.7859,-4.5725,-3.6388,-4.0799,-4.3101
-3.7697,-4.0548,-3.3901,-0.9631,-2.256,-0.01,-0.0431,0.5717,0.0457,-15.2911,-5.2019,-1.5228,-2.9641,-1.7452
0.5356,-4.589,-0.4485,1.0076,-2.1779,-0.0263,-0.0309,0.2397,-0.0264,-9.9944,-3.9751,-0.6881,-3.9794,-0.4565
0.8825,-2.0906,0.3927,-0.2547,1.2739,-0.0141,-0.009,-0.768,-0.5139,0.3195,0.1561,0.197,-2.8742,-0.2155
2.6451,4.7918,2.6927,0.323,5.9486,0.0064,0.0051,-0.98,-0.6441,12.8346,5.0088,2.2407,2.8805,1.6642
6.2745,6.8353,5.5438,2.9664,6.6731,-0.0035,0.0136,-0.5102,-0.3374,20.7305,7.3176,3.8716,8.3097,4.1732
5.5027,1.0761,4.7202,3.3176,2.5461,-0.0238,0.0176,-0.2362,0.0102,19.5126,6.4847,3.2391,7.6578,3.6794
-0.3823,-4.3815,0.6532,0.8655,-2.8147,-0.0146,0.0039,-0.0546,0.373,11.8752,4.1093,1.0136,2.8786,0.3621
-2.9373,-4.3761,-1.2687,-0.8753,-6.1396,0.007,-0.0261,0.6102,0.9165,4.6455,1.967,0.1152,-0.1742,-1.0879
2.8944,-0.9922,1.9162,0.0424,-5.6917,0.0036,-0.0402,1.5411,1.3931,3.4355,1.7064,2.5952,0.8386,2.0014
10.2565,4.0202,6.7914,2.9613,-0.6134,-0.0145,-0.0215,1.8811,1.2546,9.4266,3.8637,6.2927,5.7114,6.4141
10.0746,9.0206,7.8114,5.7224,6.743,-0.0164,-0.0026,0.8079,0.1789,16.6683,5.7203,5.7717,11.3126,6.8075
3.022,8.472,3.2941,4.9624,10.0131,-0.0032,-0.0137,-1.7964,-1.5209,12.7831,2.4245,-1.681,7.828,1.2123
-3.9961,-0.3058,-3.5432,0.0733,4.8492,0.0054,-0.0312,-4.256,-2.7201,-8.8372,-7.0332,-11.3493,-10.0146,-7.0676
-6.8265,-9.5231,-7.6125,-3.9656,-4.3073,0.0037,-0.0217,-3.8367,-2.239,-34.9267,-15.8558,-14.2828,-27.5136,-11.3251
-4.9159,-9.4558,-6.1659,-3.4547,-7.7793,-0.003,0.0006,-0.3627,-0.412,-42.6558,-15.6761,-6.8498,-25.0971,-7.296
-0.0317,-2.3914,-1.6916,-1.9198,-2.8092,-0.0115,0.0075,2.6878,0.9534,-27.9398,-7.182,4.0866,-7.1108,1.1571
3.4218,1.1795,0.9759,-2.7327,2.3612,-0.0188,0.009,2.8275,1.0025,-8.6253,0.8506,8.8927,5.5122,5.8551
2.7628,-1.4237,1.1016,-2.2665,0.3422,-0.0202,0.0216,1.7594,0.8613,2.41,3.4978,6.6601,6.177,4.5769
1.1188,-2.666,1.9509,2.4532,-4.5048,-0.0136,0.0262,1.6574,1.2973,8.8951,3.7817,3.7263,4.9491,2.2908
2.8324,2.437,4.6749,7.056,-3.1487,-0.0026,0.0041,1.5947,1.2973,15.2729,4.6841,3.0284,7.0752,2.5527
7.6875,10.1661,7.3794,7.5989,4.6264,0.0047,-0.0204,0.2418,0.16,18.7682,5.0332,2.3595,8.7597,4.0855
12.2222,14.6198,9.0651,6.9484,11.0428,0.0009,-0.0175,-1.2316,-1.0376,18.4381,4.0486,1.0911,8.4097,5.1357
13.1883,13.6263,9.3912,7.6084,11.1809,-0.0103,0.0019,-1.33,-1.184,16.3732,2.9942,0.8135,7.5626,5.2678
8.8769,8.0755,6.5934,6.1586,6.5031,-0.0135,0.0096,-0.5785,-0.6042,10.8765,1.9366,0.9741,5.1907,3.6868
0.3942,-0.0365,0.2733,0.2727,0.1079,-0.0024,0.0001,-0.0035,-0.0114,0.3369,0.0628,0.1249,0.1049,0.1768
2.8756,-0.4717,1.8246,0.3975,0.3893,-0.0136,0.0001,0.1921,0.1697,6.034,2.3563,2.0584,2.8741,2.0645
-0.1346,-11.9835,-1.9891,-1.0687,-4.5419,-0.0524,-0.0218,-1.5559,-0.4965,5.4659,-0.4801,-4.6398,2.221,-1.1434
-8.9979,-19.9993,-9.2857,-6.0568,-6.095,-0.0549,-0.028,-2.8865,-1.5021,-13.2103,-6.7777,-9.6111,-7.566,-6.9344
-16.8588,-20.1188,-14.6093,-9.6575,-6.1903,-0.0218,-0.0156,-2.6635,-1.8485,-39.2416,-13.9122,-10.8595,-21.5341,-11.8654
-14.9889,-11.9541,-11.8771,-6.6584,-6.8814,0.0129,0.0002,-0.3788,-0.6571,-46.2722,-15.0979,-7.082,-23.868,-10.3662
-6.0104,-1.1044,-3.5157,0.8823,-5.2173,0.0188,0.0024,2.179,0.9341,-26.2432,-8.047,-0.2459,-9.3215,-3.1102
2.2665,6.0541,3.9304,7.4594,0.9799,-0.0035,-0.0052,2.4749,1.0682,2.214,1.0842,4.533,7.7334,3.4395
7.7606,7.8553,7.2666,8.489,7.4814,-0.0295,-0.0071,0.7571,-0.0271,18.7191,5.8057,5.0011,14.8314,6.2547
12.5293,7.8954,7.9436,3.8614,9.4869,-0.036,-0.0003,-0.3133,-0.4897,23.6294,7.3716,4.658,16.7795,8.2604
16.0372,9.9119,8.9389,0.4096,7.9056,-0.0195,0.0045,0.0118,0.0876,27.5743,9.1776,5.591,18.1287,10.1104
15.765,12.4983,10.6665,3.2786,5.4196,0.0072,-0.0015,-0.0479,0.4338,30.6001,9.6517,4.8453,12.2236,8.2322
12.0717,11.5595,10.6453,6.8627,2.2841,0.0268,-0.0151,-0.7191,0.3127,27.6294,7.8123,2.4231,0.6265,3.6188
7.7617,6.4181,7.6481,4.31,-0.5271,0.0235,-0.0211,-0.3078,0.5899,22.4929,7.3037,3.0697,-1.7428,2.2236
3.9525,-0.351,3.3586,-0.8671,-0.8762,-0.0068,-0.0068,0.8782,0.9699,19.7015,8.6208,6.0892,7.6482,4.3375
-0.2587,-7.056,-0.7568,-2.9489,-0.7727,-0.0398,0.0176,0.8383,0.5966,14.2331,6.8838,4.8987,12.594,3.8903
-5.1093,-13.1166,-4.8614,-4.0507,-4.4545,-0.0439,0.0277,-0.2168,0.046,1.5317,1.0031,-0.872,4.3425,-0.863
-9.0577,-16.9289,-8.3398,-7.1562,-9.7012,-0.024,0.0161,-0.4984,0.1368,-13.4053,-4.2711,-4.3448,-7.6718,-5.1364
-10.2092,-16.9856,-9.4773,-9.1387,-9.7775,-0.0147,-0.003,-0.1608,0.1632,-23.4482,-6.5338,-3.3117,-13.5362,-5.9276
-8.9533,-14.096,-8.4544,-7.1011,-4.5845,-0.0252,-0.0152,-0.5079,-0.6033,-27.906,-8.1627,-2.7598,-13.8529,-5.3567
-7.2631,-9.2489,-6.8207,-2.8617,-0.6284,-0.0273,-0.0166,-0.94,-1.2482,-30.0729,-10.5661,-4.727,-12.5195,-5.3513
-4.1759,-1.3221,-3.5769,1.918,-0.0674,-0.0064,-0.011,0.1051,-0.688,-29.2714,-11.3117,-4.534,-9.9326,-4.0079
2.7586,8.4527,2.7267,6.8425,1.073,0.0133,-0.0076,1.9362,0.454,-19.9846,-7.7582,0.3152,-4.7073,0.4595
10.1707,13.6648,8.3199,8.8357,4.2133,0.0098,-0.008,2.1291,0.7484,-1.9404,-1.2611,4.547,2.4949,5.131
11.4029,10.9842,8.1905,5.4695,5.9327,-0.0022,-0.0001,0.3696,0.1057,15.1087,4.1709,3.4796,8.5896,5.9864
7.3858,5.9993,4.7729,0.7757,4.4281,-0.0008,0.0174,-0.7845,-0.1701,23.1233,7.0671,1.3306,11.3021,4.3815
5.6189,4.4317,4.3177,0.0217,2.4908,0.0029,0.0237,0.0558,0.4468,25.2431,9.1993,3.8822,11.8654,4.7221
8.138,4.7166,6.6282,1.6824,3.2181,-0.0105,0.0117,0.9331,0.8239,27.5498,11.0551,7.8765,13.165,7.0599
9.3323,4.1195,6.7823,1.5293,5.3625,-0.0243,0.0052,0.1021,0.2377,29.8935,11.1679,6.7819,15.0379,7.4116
5.6916,3.4749,4.406,0.6739,4.8531,-0.0108,0.0131,-1.0063,-0.2476,30.304,10.172,2.6301,13.9094,4.5088
0.3571,2.5684,3.0369,2.1784,1.1411,0.0131,0.0072,-0.6396,0.2331,29.4248,10.262,2.1364,8.7458,1.3517
-2.6021,-0.9966,2.3832,2.997,-1.6107,0.0102,-0.0223,0.1457,0.6936,25.0342,10.1145,4.4935,3.5165,0.1921
-2.8206,-6.4599,-0.7396,-1.5159,-1.6121,-0.015,-0.0386,-0.3198,0.122,11.2681,5.4458,2.8057,0.6634,-0.2098
-1.8326,-9.5552,-4.8857,-6.5601,-2.0739,-0.0294,-0.0341,-1.443,-0.8372,-11.2997,-4.5554,-4.3584,-3.8374,-2.0237
-1.0893,-8.2619,-5.5254,-3.3554,-4.1957,-0.0249,-0.0558,-1.9031,-1.3357,-33.2904,-15.2677,-11.1443,-14.4975,-5.5756
-1.4969,-4.5089,-3.1955,4.4166,-4.6059,-0.013,-0.0791,-1.617,-1.4605,-45.7193,-20.8285,-12.4626,-26.1706,-8.5615
-1.7206,-0.1959,-1.8746,4.5471,-2.446,0.0062,-0.0026,-0.5199,-0.9702,-43.137,-17.6136,-7.5841,-25.7481,-7.0779
0.0093,3.8293,-1.5115,-3.1803,-1.5948,0.0321,0.1109,1.6531,0.6521,-24.2652,-6.7132,1.0491,-9.9562,-0.6294
1.0636,5.2643,-0.1753,-6.7862,-2.8745,0.0449,0.067,3.2718,2.1841,0.7415,4.5683,7.6996,6.1783,4.5686
-1.5979,2.9835,0.9713,-1.5772,-1.3447,0.0262,-0.0143,2.2424,1.6548,16.3967,9.0255,7.4607,10.3134,3.5295
-3.4914,1.153,1.6071,5.5552,4.106,-0.0108,0.204,0.1322,-0.0681,21.48,8.3277,3.6482,10.2063,0.9557
0.9606,3.347,4.0024,8.4917,5.8972,-0.0292,0.4935,0.3466,-0.1032,25.3741,8.489,3.3416,15.4611,3.2054
6.961,4.949,6.2184,6.004,-0.0847,-0.0158,0.1852,2.0185,1.4594,25.684,8.5397,5.0668,18.6165,6.7318
5.9164,-0.319,2.8682,-1.1116,-5.4874,-0.003,-0.5856,1.0613,1.3463,11.2662,3.0062,1.5467,9.4832,4.2755
-0.8409,-9.1122,-4.5219,-7.8095,-2.8761,-0.0183,-0.8077,-2.4222,-1.1848,-14.3228,-6.7275,-6.1538,-7.2517,-2.823
-5.5338,-11.8456,-7.9988,-7.2114,1.3469,-0.0334,-0.1751,-3.6588,-2.6959,-31.9719,-12.7066,-9.3379,-18.6445,-7.2897
-5.9313,-5.9638,-5.3312,-0.8623,-0.9012,-0.01,0.4135,-0.9475,-1.1525,-30.2717,-10.9756,-5.5799,-17.8435,-6.4188
-5.029,0.9173,-1.9661,2.466,-5.3655,0.0301,0.3214,1.8471,1.0215,-17.0676,-5.2906,-0.7415,-9.5645,-3.4547
-3.8915,1.9235,-0.9765,0.2516,-4.6958,0.0375,-0.0096,1.7447,1.2516,-5.3784,-0.4589,1.6683,-3.8406,-1.4088
-1.7652,-0.4477,-0.0915,-1.4773,-0.2902,0.0111,-0.0525,0.4399,0.3544,2.9837,3.0372,3.465,-1.8184,0.1194
0.747,0.1419,1.9323,0.6314,3.2133,-0.0127,0.0339,0.322,0.0874,12.8005,6.3457,5.3305,5.393,2.6314
2.817,3.7346,3.1784,2.5743,4.8753,-0.0177,0.0017,0.8103,0.3101,20.9358,8.0554,5.0269,17.0954,5.2595
4.0622,4.6077,2.068,0.0082,4.6666,-0.0101,0.0378,0.0876,0.0056,17.9604,5.7575,1.415,17.2763,4.7589
3.2099,0.5775,-0.6191,-4.6077,2.2491,0.0013,0.2449,-1.7558,-0.8353,4.2466,0.3436,-3.613,1.043,0.1719
0.4726,-2.9562,-1.9646,-4.007,0.0243,0.0035,0.2502,-2.5867,-1.278,-5.5398,-3.4845,-6.073,-10.9081,-3.7384
-0.7455,-0.2251,0.3769,3.5147,1.1125,-0.0078,-0.1485,-1.167,-0.7719,-0.4821,-2.0903,-3.246,-2.2821,-2.0125
0.4666,5.795,3.6834,9.2413,3.7825,-0.0103,-0.49,0.6825,0.007,9.0808,1.5902,1.4262,10.9438,2.0324
0.0758,6.1836,2.2706,4.9292,2.8913,0.0111,-0.3366,0.4866,0.0562,4.2989,0.8799,1.0586,5.4255,1.0147
-2.2681,-0.577,-3.0654,-5.0925,-1.9877,0.03,0.0517,-0.9328,-0.3374,-11.904,-4.0517,-3.553,-10.8219,-3.539
-0.2488,-4.0482,-3.8264,-8.6916,-4.8837,0.0205,0.2056,-0.596,0.0497,-15.4327,-4.8396,-3.3684,-12.0928,-2.6379
6.845,3.5216,3.3028,-1.0968,-2.3737,0.0082,0.115,1.6367,1.2313,1.975,1.4271,3.4149,2.3313,4.039
8.6187,12.4363,8.6834,8.0231,1.4021,0.0216,0.0226,2.3115,1.5127,17.4033,6.0946,6.222,9.1748,5.8486
-1.5393,6.2584,2.3236,5.5961,2.0265,0.0278,0.005,-0.3489,-0.115,9.9733,2.6462,-0.4703,0.1153,-1.4596
-14.73,-11.973,-10.0608,-5.6796,0.9095,-0.0095,0.0381,-3.1755,-2.0788,-9.9774,-3.402,-7.0961,-8.8461,-8.6933
-17.2385,-18.9236,-13.2908,-8.8644,0.691,-0.0454,0.0854,-2.3759,-2.0265,-18.1184,-4.5584,-4.9132,-5.7202,-7.6076
-6.714,-3.8203,-3.5152,0.9986,0.7452,-0.0184,-0.0052,0.8757,-0.0327,-6.9147,-1.2572,1.115,3.645,-0.9655
6.8209,14.1614,7.333,8.1884,0.418,0.0363,-0.271,2.2988,1.5051,11.6866,2.9537,3.3746,9.8764,4.6045
11.8431,13.7728,8.316,2.4324,1.474,0.039,-0.3538,0.514,0.969,22.2028,6.2145,2.3204,10.2676,5.968
5.9363,0.8224,1.6844,-5.6491,4.398,-0.0057,-0.0111,-2.0711,-0.8647,16.9483,5.7841,0.1336,5.0673,2.7727
-2.7053,-5.5356,-3.6401,-4.7339,5.9353,-0.025,0.2956,-3.1634,-2.1634,-0.2217,-0.2636,-3.7627,-4.2205,-2.8677
-5.7786,-1.6225,-4.0355,0.5611,3.1655,0.0029,0.0772,-2.4888,-1.9442,-17.4722,-7.942,-7.4156,-12.7511,-6.5894
-4.7459,1.5914,-2.8974,1.9823,-1.9646,0.0293,-0.245,-0.7532,-0.6708,-24.8566,-10.7277,-6.8625,-14.6927,-6.2131
-5.3087,-1.0717,-3.2972,0.6936,-4.8829,0.02,0.0089,1.1449,0.5434,-20.4207,-7.1752,-2.5425,-8.5222,-3.7014
-7.1332,-4.3938,-4.0299,0.2655,-4.2097,-0.0027,0.5598,2.2168,1.0661,-9.3591,-1.2773,1.5868,0.3427,-1.4651
-7.0979,-5.0201,-3.9252,-1.6243,-2.6197,-0.0054,0.5844,1.8817,0.966,-0.3093,2.8045,3.4242,3.8847,-0.361
-6.4099,-5.3789,-4.2213,-6.4989,-2.1752,0.0089,0.0498,0.6715,0.6058,3.9042,4.6943,3.5911,2.2714,-0.3355
-5.7041,-4.809,-3.747,-7.8664,-1.5621,0.0145,-0.2855,-0.067,0.4227,11.6931,7.0333,3.3407,5.2998,0.207
-0.8833,1.6232,1.0091,-0.2838,1.222,0.0067,-0.0709,0.0721,0.4735,26.3889,9.7667,2.6358,15.0342,2.6699
7.6038,11.8015,7.4822,8.8711,5.1358,0.007,0.2231,-0.2348,0.101,31.0509,7.7956,-0.2344,16.9998,4.3364
10.3107,14.4671,7.3691,7.9207,6.4777,0.0218,0.1409,-1.791,-1.0337,10.4093,-1.1217,-5.3651,1.6173,1.1498
1.901,4.3978,-0.9356,-1.6855,3.2312,0.0282,-0.1495,-3.0541,-1.9735,-21.1096,-10.3404,-8.8229,-18.0483,-5.2697
-9.6261,-8.7741,-9.0338,-8.3906,-1.841,0.0135,-0.2692,-2.3563,-1.6984,-36.3344,-12.2963,-7.1765,-23.8888,-8.8971
-13.7716,-13.2153,-10.4647,-7.9609,-4.2176,-0.0038,-0.1668,-0.4923,-0.6396,-29.7557,-7.9133,-2.6139,-15.1935,-7.2009
-9.9227,-8.4699,-7.2425,-5.5526,-3.3775,-0.0034,-0.0566,0.7812,0.2337,-14.8034,-2.7016,0.3719,-2.6716,-2.9596
-2.9908,-0.1065,-2.3379,-2.9656,-2.1767,0.0129,-0.093,1.324,0.8867,1.1704,1.5916,1.3846,7.5171,1.1177
5.22,9.9101,5.0344,3.6508,-0.7224,0.0292,-0.1672,1.8833,1.5583,19.8856,6.3693,3.1287,15.3127,5.0549
13.0308,19.3304,13.0349,12.7435,3.6219,0.0303,-0.0637,1.9795,1.6134,37.2663,10.8705,5.5098,19.9276,8.3073
14.4995,21.4356,14.838,15.0188,9.7513,0.0199,0.0687,0.3887,0.3614,42.1873,12.1364,5.2618,17.813,7.9085
6.5295,13.9205,7.8148,6.7594,12.6836,0.0182,-0.1555,-2.4811,-1.5518,30.5465,9.0095,1.3109,8.0001,2.6058
-4.4599,4.1317,-1.7415,-3.4914,10.1714,0.0304,-0.5015,-4.2507,-2.5961,10.474,3.2481,-3.51,-3.3349,-3.8732
-9.843,-1.3475,-7.2134,-7.799,3.9788,0.0385,-0.2616,-3.2844,-1.9805,-7.824,-2.522,-6.2611,-9.0514,-6.8498
-8.9086,-4.3627,-8.5352,-8.6159,-3.7264,0.0339,0.4364,-0.6511,-0.2899,-19.3491,-5.9949,-6.0282,-9.702,-5.9585
-6.9811,-8.44,-8.1033,-9.3723,-10.2769,0.0219,0.6597,1.4649,1.2389,-21.9652,-5.7833,-3.0305,-9.2109,-3.9051
-6.9978,-12.6523,-6.7501,-7.72,-12.0568,-0.001,0.2201,2.0865,1.6898,-16.5287,-3.0529,0.8316,-6.9431,-2.3678
-6.9045,-14.1987,-5.1262,-3.6125,-8.568,-0.0329,-0.1157,1.455,1.0305,-8.8428,-1.0196,2.0528,-1.8217,-1.3692
-4.2877,-10.8324,-3.5061,-0.8982,-3.5676,-0.0445,-0.009,0.2303,0.0582,-3.2991,-0.9282,-0.3401,2.373,-0.8019
-0.8467,-2.1546,-0.9953,0.8113,0.473,-0.0154,0.1031,-0.8484,-0.5287,1.9823,-0.7289,-3.0213,2.381,-0.9196
-0.2502,7.402,1.5244,3.4409,4.6553,0.0278,-0.0259,-1.5731,-0.9431,7.133,0.6122,-3.4491,-0.1284,-1.8732
-2.6141,11.4406,1.1438,3.4832,8.5036,0.0493,-0.1434,-2.0474,-1.4753,5.5266,0.7778,-2.9718,-2.4945,-3.0697
-4.7707,9.5085,-1.9874,-0.837,8.1781,0.0501,-0.0846,-1.578,-1.4217,-5.2239,-1.7253,-2.8119,-3.5558,-3.3255
-5.0688,6.202,-3.7852,-2.9952,2.7883,0.0439,0.0114,0.3732,-0.2286,-15.2369,-4.3881,-1.7697,-2.2292,-2.1956
-3.5557,3.3175,-1.9517,1.0662,-2.6304,0.024,0.0224,2.2729,1.0545,-14.2487,-4.2421,0.424,0.7617,-0.4456
0.2708,0.0034,1.1247,4.2677,-3.4744,-0.0082,-0.0064,2.0445,1.0648,-6.1921,-2.1423,1.8286,1.3404,1.0689
4.9353,-1.9154,2.0029,-0.0455,-0.8257,-0.0224,-0.0092,0.1663,0.0969,-2.6335,-1.0714,1.2069,-2.071,1.8639
5.8657,-0.0856,0.5143,-5.9246,1.6085,-0.0042,0.0079,-1.0498,-0.5336,-3.7126,-1.1689,-0.4693,-3.6326,1.5926
1.7621,3.1403,-0.5331,-4.3753,2.3713,0.0171,0.0168,-0.7883,-0.3535,2.9247,1.0126,-1.1644,2.4014,0.7842
-2.7337,2.9839,0.2445,1.515,2.358,0.0135,0.0106,-0.4304,-0.0288,20.1372,6.7603,0.1217,11.0189,0.4507
-5.016,-1.5895,0.2187,2.1381,1.8858,0.0004,-0.0011,-1.1804,-0.2478,30.3972,10.8226,1.2538,10.4235,-0.4981
